objectid,park,park_no,bldg_id,bldg_name,category,bldg_type,field_house_class,status,year_built,stories,building_sqft,owner,address,ward,community,lat,lon,provenance,source
741,LINCOLN (ABRAHAM),100,0100-103,Lincoln Park Tennis Club,other,CLUBHOUSE,,ACTIVE,,1,,CPD,140 W DIVERSEY PKWY,44,LAKE VIEW,41.933859,-87.633505,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
742,LIN (MARGARET HIE DING),360,0360-01,Lin Park Shelter,other,SHELTER,,ACTIVE,,1,,CPD,,3,NEAR SOUTH SIDE,41.858238,-87.626615,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
743,LINCOLN (ABRAHAM),100,0100-81,Webster Concession,other,CONCESSION,,ACTIVE,,1,,CPD,,43,LINCOLN PARK,41.921552,-87.629461,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
744,ROSENBLUM (J. LESLIE),231,0231.01,South Shore International College Prep HS,field_house,FIELDHOUSE JOINT,JOINT,ACTIVE,2010,,,CPS,1955 E 75TH ST,8,SOUTH SHORE,41.758272,-87.576904,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
745,"MADIGAN (MICHAEL J., Sr.)",484,0484-01,Azuela Elementary School,field_house,FIELDHOUSE JOINT,JOINT,ACTIVE,,,,BOE,4707 W MARQUETTE RD,13,WEST LAWN,41.770994,-87.740185,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
746,LINCOLN (ABRAHAM),100,0100-104,Fullerton Pump House,other,UTILITY STRUCTURE,,ACTIVE,,,,,,0,LINCOLN PARK,41.926089,-87.632622,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
748,BIG MARSH,564,0564-01,Ford Calumet Environmental Cener,field_house,FIELDHOUSE C,C,ACTIVE,2020,1,,CPD,11555 S STONY ISLAND AVE,10,SOUTH DEERING,41.686002,-87.573605,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
749,GATELY (JAMES),244,0244-06,Gately Track & Field Center,field_house,FIELDHOUSE AA,AA,ACTIVE,2020,,,CPD,10201 S COTTAGE GROVE AVE,8,PULLMAN,41.709672,-87.605174,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
750,ADDAMS (JANE),262,0262-01,ComEd Recreation Center,field_house,FIELDHOUSE AA,AA,ACTIVE,2020,,,COD,,28,NEAR WEST SIDE,41.861846,-87.66244,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
751,LEVIN (JOHN),1220,1220-01,Levin Park Fieldhouse,field_house,FIELDHOUSE D,D,ACTIVE,1907,1,600,CPD,5458 W KINZIE ST,37,AUSTIN,41.887936,-87.762807,sourced,"socrata_vcti-mbcd@2026-09-14, socrata_igwz-8jzy@2026-09-09"
